datetime,ms,tempC,humPct,press_hPa,gas_kOhm,alt_m
"BOOT-000 13:40:12",49212136,27.80,16.3,997.92,374.0,128.4
"BOOT-000 13:40:15",49215441,27.80,16.3,997.94,381.0,128.3
"BOOT-000 13:40:18",49218741,27.79,16.3,998.01,376.6,127.7
"BOOT-000 13:40:22",49222039,27.79,16.3,998.06,377.4,127.2
"BOOT-000 13:40:25",49225354,27.77,16.3,998.04,381.6,127.4
"BOOT-000 13:40:28",49228672,27.76,16.3,998.00,382.0,127.7
"BOOT-000 13:40:31",49231977,27.75,16.3,997.99,382.3,127.8
"BOOT-000 13:40:35",49235281,27.76,16.3,998.01,382.0,127.7
"BOOT-000 13:40:38",49238579,27.75,16.3,998.01,377.4,127.7
"BOOT-000 13:40:41",49241882,27.75,16.3,998.02,381.4,127.6
"BOOT-000 13:40:45",49245200,27.74,16.3,998.00,377.0,127.7
"BOOT-000 13:40:48",49248513,27.73,16.3,998.02,382.0,127.6
"BOOT-000 13:40:51",49251818,27.73,16.3,998.02,381.4,127.6
"BOOT-000 13:40:55",49255119,27.72,16.3,998.01,382.0,127.7
"BOOT-000 13:40:58",49258417,27.73,16.3,998.00,382.0,127.7
"BOOT-000 13:41:01",49261729,27.71,16.3,998.02,381.2,127.6
"BOOT-000 13:41:05",49265047,27.71,16.3,998.03,382.9,127.5
"BOOT-000 13:41:08",49268354,27.71,16.3,998.03,382.9,127.5
"BOOT-000 13:41:11",49271659,27.71,16.3,998.04,382.9,127.4
"BOOT-000 13:41:14",49274957,27.71,16.3,998.04,382.9,127.4
"BOOT-000 13:41:18",49278257,27.71,16.3,998.03,382.7,127.5
"BOOT-000 13:41:21",49281575,27.69,16.4,998.01,376.6,127.7
"BOOT-000 13:41:24",49284890,27.68,16.4,998.01,375.3,127.7
"BOOT-000 13:41:28",49288195,27.68,16.4,998.02,383.6,127.6
"BOOT-000 13:41:31",49291497,27.68,16.4,998.02,377.4,127.6
"BOOT-000 13:41:34",49294795,27.68,16.4,998.03,377.4,127.5
"BOOT-000 13:41:38",49298103,27.66,16.4,998.02,377.4,127.6
"BOOT-000 13:41:41",49301421,27.65,16.4,998.00,381.0,127.7
"BOOT-000 13:41:44",49304730,27.65,16.4,998.00,377.0,127.7
"BOOT-000 13:41:48",49308035,27.66,16.4,998.04,376.6,127.4
"BOOT-000 13:41:51",49311334,27.66,16.4,998.06,381.2,127.2
"BOOT-000 13:41:54",49314632,27.66,16.4,998.06,383.8,127.2
"BOOT-000 13:41:57",49317950,27.65,16.4,998.03,379.9,127.5
"BOOT-000 13:42:01",49321267,27.64,16.4,998.03,377.4,127.5
"BOOT-000 13:42:04",49324572,27.64,16.4,998.04,376.6,127.4
"BOOT-000 13:42:07",49327875,27.65,16.4,998.05,376.6,127.3
"BOOT-000 13:42:11",49331173,27.66,16.4,998.02,383.1,127.6
"BOOT-000 13:42:14",49334478,27.66,16.4,997.98,377.4,127.9
"BOOT-000 13:42:17",49337796,27.64,16.4,997.98,382.0,127.9
"BOOT-000 13:42:21",49341107,27.64,16.4,998.00,382.5,127.7
"BOOT-000 13:42:24",49344412,27.63,16.4,998.03,380.3,127.5
"BOOT-000 13:42:27",49347712,27.63,16.4,998.02,383.8,127.6
"BOOT-000 13:42:31",49351010,27.64,16.4,998.04,383.8,127.4
"BOOT-000 13:42:34",49354325,27.63,16.4,997.99,382.3,127.8
"BOOT-000 13:42:37",49357643,27.62,16.4,998.00,375.7,127.7
"BOOT-000 13:42:40",49360948,27.62,16.4,997.99,377.4,127.8
"BOOT-000 13:42:44",49364252,27.61,16.4,998.00,381.0,127.7
"BOOT-000 13:42:47",49367550,27.61,16.4,998.02,384.2,127.6
"BOOT-000 13:42:50",49370853,27.60,16.4,998.02,383.1,127.6
"BOOT-000 13:42:54",49374171,27.58,16.4,998.03,383.1,127.5
"BOOT-000 13:42:57",49377484,27.58,16.4,998.02,377.4,127.6
"BOOT-000 13:43:00",49380789,27.57,16.4,998.02,381.6,127.6
"BOOT-000 13:43:04",49384090,27.57,16.4,998.04,380.7,127.4
"BOOT-000 13:43:07",49387388,27.57,16.4,998.03,384.2,127.5
"BOOT-000 13:43:10",49390700,27.56,16.4,998.02,383.8,127.6
"BOOT-000 13:43:14",49394018,27.54,16.4,998.02,382.0,127.6
"BOOT-000 13:43:17",49397325,27.55,16.4,998.02,383.6,127.6
"BOOT-000 13:43:20",49400630,27.55,16.4,998.01,383.8,127.7
"BOOT-000 13:43:23",49403928,27.54,16.4,997.98,385.1,127.9
"BOOT-000 13:43:27",49407228,27.54,16.4,997.97,382.7,128.0
"BOOT-000 13:43:30",49410546,27.52,16.4,998.00,381.2,127.7
"BOOT-000 13:43:33",49413861,27.53,16.4,998.03,382.0,127.5
"BOOT-000 13:43:37",49417166,27.53,16.4,998.06,384.2,127.2
"BOOT-000 13:43:40",49420468,27.53,16.4,998.05,383.1,127.3
"BOOT-000 13:43:43",49423766,27.52,16.4,998.04,385.1,127.4
"BOOT-000 13:43:47",49427075,27.51,16.4,998.01,381.6,127.7
"BOOT-000 13:43:50",49430393,27.51,16.4,998.02,384.9,127.6
"BOOT-000 13:43:53",49433702,27.51,16.4,998.00,382.3,127.7
"BOOT-000 13:43:57",49437007,27.51,16.4,997.90,384.7,128.6
"BOOT-000 13:44:00",49440306,27.52,16.4,997.94,382.9,128.3
"BOOT-000 13:44:03",49443604,27.51,16.4,997.98,382.7,127.9
"BOOT-000 13:44:06",49446922,27.50,16.4,997.99,382.9,127.8
"BOOT-000 13:44:10",49450239,27.49,16.4,998.00,382.0,127.7
"BOOT-000 13:44:13",49453544,27.50,16.4,998.01,383.1,127.7
"BOOT-000 13:44:16",49456847,27.50,16.4,998.01,382.0,127.7
"BOOT-000 13:44:20",49460145,27.50,16.4,998.01,382.5,127.7
"BOOT-000 13:44:23",49463451,27.50,16.4,998.02,381.4,127.6
"BOOT-000 13:44:26",49466769,27.50,16.4,998.04,382.0,127.4
"BOOT-000 13:44:30",49470080,27.49,16.4,998.06,383.8,127.2
"BOOT-000 13:44:33",49473385,27.48,16.4,998.05,382.3,127.3
"BOOT-000 13:44:36",49476685,27.48,16.4,998.06,383.8,127.2
"BOOT-000 13:44:39",49479983,27.47,16.4,998.06,384.5,127.2
"BOOT-000 13:44:43",49483298,27.46,16.4,998.02,384.2,127.6
"BOOT-000 13:44:46",49486616,27.45,16.4,998.02,384.5,127.6
"BOOT-000 13:44:49",49489921,27.45,16.4,998.03,384.0,127.5
"BOOT-000 13:44:53",49493225,27.44,16.4,998.04,387.3,127.4
"BOOT-000 13:44:56",49496523,27.44,16.4,998.03,385.6,127.5
"BOOT-000 13:44:59",49499826,27.43,16.4,998.01,384.0,127.7
"BOOT-000 13:45:03",49503144,27.40,16.4,998.02,384.9,127.6
"BOOT-000 13:45:06",49506457,27.39,16.4,998.02,385.6,127.6
"BOOT-000 13:45:09",49509762,27.41,16.4,998.02,385.8,127.6
"BOOT-000 13:45:13",49513063,27.41,16.4,998.04,386.2,127.4
"BOOT-000 13:45:16",49516361,27.42,16.4,998.01,388.0,127.7
"BOOT-000 13:45:19",49519673,27.43,16.4,998.03,384.5,127.5
"BOOT-000 13:45:22",49522991,27.44,16.4,998.04,385.6,127.4
"BOOT-000 13:45:26",49526298,27.47,16.4,998.06,385.1,127.2
"BOOT-000 13:45:29",49529603,27.49,16.4,998.04,384.2,127.4
"BOOT-000 13:45:32",49532901,27.51,16.4,997.99,387.3,127.8
"BOOT-000 13:45:36",49536201,27.54,16.4,998.00,386.4,127.7
"BOOT-000 13:45:39",49539519,27.55,16.4,998.03,383.8,127.5
"BOOT-000 13:45:42",49542834,27.58,16.4,998.04,384.5,127.4
"BOOT-000 13:45:46",49546139,27.62,16.4,998.08,384.9,127.1
"BOOT-000 13:45:49",49549441,27.66,16.4,998.10,383.8,126.9
"BOOT-000 13:45:52",49552739,27.69,16.4,998.08,381.6,127.1
"BOOT-000 13:45:56",49556047,27.72,16.4,998.07,381.0,127.2
"BOOT-000 13:45:59",49559365,27.75,16.4,998.07,384.2,127.2
"BOOT-000 13:46:02",49562674,27.79,16.4,998.05,382.7,127.3
"BOOT-000 13:46:05",49565979,27.83,16.4,998.03,384.5,127.5
"BOOT-000 13:46:09",49569278,27.87,16.3,998.01,383.1,127.7
"BOOT-000 13:46:12",49572576,27.91,16.3,998.02,384.2,127.6
"BOOT-000 13:46:15",49575894,27.94,16.3,998.02,382.0,127.6
"BOOT-000 13:46:19",49579211,27.96,16.3,998.02,384.0,127.6
"BOOT-000 13:46:22",49582516,28.01,16.2,998.02,381.8,127.6
"BOOT-000 13:46:25",49585819,28.05,16.2,998.03,382.0,127.5
"BOOT-000 13:46:29",49589117,28.09,16.2,998.04,377.4,127.4
"BOOT-000 13:46:32",49592422,28.12,16.2,998.04,377.0,127.4
"BOOT-000 13:46:35",49595740,28.16,16.2,998.02,375.7,127.6
"BOOT-000 13:46:39",49599051,28.19,16.2,998.02,377.0,127.6
"BOOT-000 13:46:42",49602356,28.23,16.1,998.06,374.9,127.2
"BOOT-000 13:46:45",49605656,28.27,16.1,998.06,375.7,127.2
"BOOT-000 13:46:48",49608954,28.31,16.1,998.05,374.0,127.3
"BOOT-000 13:46:52",49612269,28.34,16.1,998.04,376.1,127.4
"BOOT-000 13:46:55",49615587,28.37,16.1,998.03,375.7,127.5
"BOOT-000 13:46:58",49618892,28.41,16.0,998.03,374.9,127.5
"BOOT-000 13:47:02",49622196,28.45,16.0,998.03,375.3,127.5
"BOOT-000 13:47:05",49625494,28.48,16.0,998.04,374.0,127.4
"BOOT-000 13:47:08",49628797,28.51,16.0,998.03,375.3,127.5
"BOOT-000 13:47:12",49632115,28.55,16.0,998.04,374.0,127.4
"BOOT-000 13:47:15",49635428,28.59,15.9,998.05,373.2,127.3
"BOOT-000 13:47:18",49638733,28.62,15.9,998.06,371.5,127.2
"BOOT-000 13:47:22",49642034,28.66,15.9,998.07,373.2,127.2
"BOOT-000 13:47:25",49645332,28.70,15.9,998.09,372.3,127.0
"BOOT-000 13:47:28",49648643,28.72,15.8,998.10,369.8,126.9
"BOOT-000 13:47:31",49651961,28.75,15.8,998.14,370.6,126.6
"BOOT-000 13:47:35",49655268,28.78,15.8,998.14,370.6,126.6
"BOOT-000 13:47:38",49658573,28.81,15.8,998.11,371.5,126.8
"BOOT-000 13:47:41",49661871,28.84,15.8,998.10,373.6,126.9
"BOOT-000 13:47:45",49665171,28.88,15.8,998.12,369.4,126.7
"BOOT-000 13:47:48",49668489,28.90,15.7,998.11,370.2,126.8
"BOOT-000 13:47:51",49671804,28.93,15.7,998.08,369.0,127.1
"BOOT-000 13:47:55",49675109,28.96,15.7,998.05,369.8,127.3
"BOOT-000 13:47:58",49678411,29.00,15.7,998.07,367.7,127.2
"BOOT-000 13:48:01",49681709,29.03,15.7,998.06,368.6,127.2
"BOOT-000 13:48:05",49685018,29.05,15.6,998.08,368.1,127.1
"BOOT-000 13:48:08",49688336,29.06,15.6,998.10,368.1,126.9
"BOOT-000 13:48:11",49691645,29.09,15.6,998.08,367.3,127.1
"BOOT-000 13:48:14",49694950,29.12,15.6,998.09,367.3,127.0
"BOOT-000 13:48:18",49698249,29.14,15.6,998.09,368.6,127.0
"BOOT-000 13:48:21",49701547,29.17,15.6,998.08,368.1,127.1
"BOOT-000 13:48:24",49704865,29.18,15.6,998.08,366.5,127.1
"BOOT-000 13:48:28",49708182,29.20,15.5,998.07,364.9,127.2
"BOOT-000 13:48:31",49711487,29.23,15.5,998.07,365.3,127.2
"BOOT-000 13:48:34",49714790,29.26,15.5,998.06,365.7,127.2
"BOOT-000 13:48:38",49718088,29.28,15.5,998.07,365.3,127.2
"BOOT-000 13:48:41",49721394,29.29,15.5,998.06,366.1,127.2
"BOOT-000 13:48:44",49724712,29.30,15.5,998.08,364.9,127.1
"BOOT-000 13:48:48",49728023,29.32,15.5,998.07,364.5,127.2
"BOOT-000 13:48:51",49731328,29.35,15.5,998.06,364.1,127.2
"BOOT-000 13:48:54",49734628,29.36,15.5,998.07,364.5,127.2
"BOOT-000 13:48:57",49737926,29.39,15.4,998.07,363.7,127.2
"BOOT-000 13:49:01",49741241,29.40,15.4,998.05,364.5,127.3
"BOOT-000 13:49:04",49744559,29.41,15.4,998.05,363.3,127.3
"BOOT-000 13:49:07",49747864,29.43,15.4,998.06,362.1,127.2
"BOOT-000 13:49:11",49751168,29.45,15.4,998.07,363.3,127.2
"BOOT-000 13:49:14",49754466,29.47,15.4,998.07,364.1,127.2
"BOOT-000 13:49:17",49757769,29.48,15.4,998.09,364.9,127.0
"BOOT-000 13:49:21",49761087,29.48,15.4,998.09,363.7,127.0
"BOOT-000 13:49:24",49764400,29.50,15.4,998.06,362.5,127.2
"BOOT-000 13:49:27",49767705,29.53,15.4,998.07,361.7,127.2
"BOOT-000 13:49:31",49771006,29.54,15.3,998.08,361.7,127.1
"BOOT-000 13:49:34",49774304,29.57,15.3,998.09,363.7,127.0
"BOOT-000 13:49:37",49777616,29.58,15.3,998.10,361.3,126.9
"BOOT-000 13:49:40",49780934,29.59,15.3,998.11,363.7,126.8
"BOOT-000 13:49:44",49784241,29.60,15.3,998.10,361.3,126.9
"BOOT-000 13:49:47",49787546,29.61,15.3,998.11,360.9,126.8
"BOOT-000 13:49:50",49790844,29.62,15.3,998.10,362.5,126.9
"BOOT-000 13:49:54",49794144,29.64,15.3,998.07,360.5,127.2
"BOOT-000 13:49:57",49797462,29.64,15.3,998.07,362.1,127.2
"BOOT-000 13:50:00",49800777,29.65,15.3,998.08,360.1,127.1
"BOOT-000 13:50:04",49804082,29.67,15.3,998.09,361.7,127.0
"BOOT-000 13:50:07",49807384,29.68,15.3,998.11,361.3,126.8
"BOOT-000 13:50:10",49810682,29.69,15.2,998.13,359.3,126.7
"BOOT-000 13:50:13",49813991,29.69,15.3,998.12,360.9,126.7
"BOOT-000 13:50:17",49817309,29.70,15.2,998.11,361.3,126.8
"BOOT-000 13:50:20",49820618,29.73,15.2,998.12,360.9,126.7
"BOOT-000 13:50:23",49823923,29.74,15.2,998.11,358.5,126.8
"BOOT-000 13:50:27",49827222,29.76,15.2,998.10,358.5,126.9
"BOOT-000 13:50:30",49830520,29.77,15.2,998.12,360.1,126.7
"BOOT-000 13:50:33",49833838,29.78,15.2,998.12,357.0,126.7
"BOOT-000 13:50:37",49837155,29.79,15.2,998.12,358.9,126.7
"BOOT-000 13:50:40",49840460,29.81,15.2,998.09,357.4,127.0
"BOOT-000 13:50:43",49843763,29.83,15.2,998.08,359.3,127.1
"BOOT-000 13:50:47",49847061,29.85,15.2,998.08,358.5,127.1
"BOOT-000 13:50:50",49850367,29.87,15.2,998.09,358.9,127.0
"BOOT-000 13:50:53",49853685,29.88,15.2,998.11,358.1,126.8
"BOOT-000 13:50:56",49856996,29.89,15.2,998.13,358.5,126.7
"BOOT-000 13:51:00",49860301,29.90,15.1,998.14,357.0,126.6
"BOOT-000 13:51:03",49863601,29.91,15.1,998.13,358.1,126.7
"BOOT-000 13:51:06",49866899,29.91,15.1,998.09,357.7,127.0
"BOOT-000 13:51:10",49870214,29.91,15.1,998.09,358.1,127.0
"BOOT-000 13:51:13",49873532,29.92,15.1,998.09,357.4,127.0
"BOOT-000 13:51:16",49876837,29.93,15.1,998.10,358.1,126.9
"BOOT-000 13:51:20",49880141,29.94,15.1,998.10,356.2,126.9
"BOOT-000 13:51:23",49883439,29.96,15.1,998.11,357.0,126.8
"BOOT-000 13:51:26",49886742,29.96,15.1,998.13,357.7,126.7
"BOOT-000 13:51:30",49890060,29.97,15.1,998.14,357.7,126.6
"BOOT-000 13:51:33",49893373,29.97,15.1,998.14,357.7,126.6
"BOOT-000 13:51:36",49896678,29.99,15.1,998.09,357.0,127.0
"BOOT-000 13:51:39",49899979,30.00,15.1,998.08,357.4,127.1
"BOOT-000 13:51:43",49903277,30.02,15.1,998.09,357.0,127.0
"BOOT-000 13:51:46",49906589,30.02,15.0,998.09,357.0,127.0
"BOOT-000 13:51:49",49909907,30.03,15.0,998.10,355.8,126.9
"BOOT-000 13:51:53",49913214,30.04,15.0,998.08,357.0,127.1
"BOOT-000 13:51:56",49916519,30.05,15.0,998.09,356.2,127.0
"BOOT-000 13:51:59",49919817,30.06,15.0,998.12,355.0,126.7
"BOOT-000 13:52:03",49923117,30.07,15.0,998.11,356.6,126.8
"BOOT-000 13:52:06",49926435,30.07,15.0,998.10,356.2,126.9
"BOOT-000 13:52:09",49929750,30.08,15.0,998.10,356.2,126.9
"BOOT-000 13:52:13",49933055,30.09,15.0,998.10,355.4,126.9
"BOOT-000 13:52:16",49936357,30.11,15.0,998.09,355.4,127.0
"BOOT-000 13:52:19",49939655,30.13,15.0,998.08,354.7,127.1
"BOOT-000 13:52:22",49942963,30.14,15.0,998.07,354.7,127.2
"BOOT-000 13:52:26",49946281,30.14,15.0,998.09,354.7,127.0
"BOOT-000 13:52:29",49949590,30.16,15.0,998.09,355.0,127.0
"BOOT-000 13:52:32",49952895,30.17,15.0,998.06,354.7,127.2
"BOOT-000 13:52:36",49956194,30.18,15.0,998.06,354.3,127.2
"BOOT-000 13:52:39",49959492,30.18,15.0,998.07,354.7,127.2
"BOOT-000 13:52:42",49962810,30.18,15.0,998.09,353.9,127.0
"BOOT-000 13:52:46",49966127,30.18,15.0,998.09,354.3,127.0
"BOOT-000 13:52:49",49969432,30.20,15.0,998.10,353.9,126.9
"BOOT-000 13:52:52",49972735,30.21,15.0,998.07,353.9,127.2
"BOOT-000 13:52:56",49976033,30.22,15.0,998.09,353.9,127.0
"BOOT-000 13:52:59",49979339,30.22,15.0,998.11,353.1,126.8
"BOOT-000 13:53:02",49982657,30.22,15.0,998.12,353.5,126.7
"BOOT-000 13:53:05",49985968,30.22,15.0,998.12,353.9,126.7
"BOOT-000 13:53:09",49989273,30.23,15.0,998.12,352.4,126.7
"BOOT-000 13:53:12",49992573,30.23,14.9,998.13,353.9,126.7
"BOOT-000 13:53:15",49995871,30.24,14.9,998.10,353.1,126.9
"BOOT-000 13:53:19",49999186,30.24,14.9,998.08,353.9,127.1
"BOOT-000 13:53:22",50002504,30.24,14.9,998.11,353.5,126.8
"BOOT-000 13:53:25",50005809,30.25,14.9,998.11,353.5,126.8
"BOOT-000 13:53:29",50009113,30.26,14.9,998.13,353.1,126.7
"BOOT-000 13:53:32",50012411,30.26,14.9,998.10,353.1,126.9
"BOOT-000 13:53:35",50015714,30.27,14.9,998.12,353.9,126.7
"BOOT-000 13:53:39",50019032,30.28,14.9,998.13,352.0,126.7
"BOOT-000 13:53:42",50022345,30.29,14.9,998.13,352.8,126.7
"BOOT-000 13:53:45",50025650,30.32,14.9,998.15,351.6,126.5
"BOOT-000 13:53:48",50028951,30.33,14.9,998.16,353.1,126.4
"BOOT-000 13:53:52",50032249,30.34,14.9,998.15,352.0,126.5
"BOOT-000 13:53:55",50035561,30.35,14.9,998.15,351.6,126.5
"BOOT-000 13:53:58",50038879,30.35,14.9,998.19,350.9,126.1
"BOOT-000 13:54:02",50042186,30.36,14.9,998.16,351.3,126.4
"BOOT-000 13:54:05",50045491,30.37,14.9,998.09,351.3,127.0
"BOOT-000 13:54:08",50048789,30.38,14.9,998.09,350.9,127.0
"BOOT-000 13:54:12",50052089,30.38,14.9,998.09,351.3,127.0
"BOOT-000 13:54:15",50055407,30.37,14.9,998.13,351.3,126.7
"BOOT-000 13:54:18",50058722,30.36,14.9,998.14,352.0,126.6
"BOOT-000 13:54:22",50062027,30.37,14.9,998.15,350.9,126.5
"BOOT-000 13:54:25",50065329,30.36,14.9,998.15,351.6,126.5
"BOOT-000 13:54:28",50068627,30.36,14.9,998.14,350.9,126.6
"BOOT-000 13:54:31",50071936,30.34,14.9,998.12,352.0,126.7
"BOOT-000 13:54:35",50075254,30.33,14.9,998.12,350.9,126.7
"BOOT-000 13:54:38",50078563,30.32,14.9,998.09,352.4,127.0
"BOOT-000 13:54:41",50081868,30.31,14.9,998.12,352.4,126.7
"BOOT-000 13:54:45",50085167,30.31,14.9,998.15,352.8,126.5
"BOOT-000 13:54:48",50088465,30.30,14.9,998.16,352.0,126.4
"BOOT-000 13:54:51",50091783,30.28,14.9,998.15,353.1,126.5
"BOOT-000 13:54:55",50095100,30.26,14.9,998.11,353.1,126.8
"BOOT-000 13:54:58",50098405,30.25,14.9,998.11,353.1,126.8
"BOOT-000 13:55:01",50101708,30.24,14.9,998.11,353.5,126.8
"BOOT-000 13:55:05",50105006,30.23,14.9,998.10,353.9,126.9
"BOOT-000 13:55:08",50108312,30.21,14.9,998.12,354.3,126.7
"BOOT-000 13:55:11",50111630,30.18,14.9,998.11,353.9,126.8
"BOOT-000 13:55:14",50114941,30.16,14.9,998.11,354.7,126.8
"BOOT-000 13:55:18",50118246,30.14,14.9,998.11,354.7,126.8
"BOOT-000 13:55:21",50121546,30.12,14.9,998.11,354.7,126.8
"BOOT-000 13:55:24",50124844,30.10,14.9,998.14,355.4,126.6
"BOOT-000 13:55:28",50128158,30.08,15.0,998.12,355.4,126.7
"BOOT-000 13:55:31",50131476,30.06,15.0,998.11,355.8,126.8
"BOOT-000 13:55:34",50134781,30.05,15.0,998.09,355.8,127.0
"BOOT-000 13:55:38",50138085,30.03,15.0,998.10,356.2,126.9
"BOOT-000 13:55:41",50141383,30.01,15.0,998.09,356.2,127.0
"BOOT-000 13:55:44",50144686,29.99,15.0,998.10,356.2,126.9
"BOOT-000 13:55:48",50148004,29.97,15.0,998.12,357.4,126.7
"BOOT-000 13:55:51",50151317,29.95,15.0,998.10,355.4,126.9
"BOOT-000 13:55:54",50154622,29.93,15.0,998.10,358.5,126.9
"BOOT-000 13:55:57",50157923,29.90,15.1,998.10,357.0,126.9
"BOOT-000 13:56:01",50161221,29.88,15.1,998.11,359.7,126.8
"BOOT-000 13:56:04",50164533,29.85,15.1,998.09,357.0,127.0
"BOOT-000 13:56:07",50167851,29.82,15.1,998.07,358.9,127.2
"BOOT-000 13:56:11",50171158,29.79,15.1,998.05,358.9,127.3
"BOOT-000 13:56:14",50174463,29.76,15.1,998.08,357.7,127.1
"BOOT-000 13:56:17",50177761,29.73,15.1,998.09,358.1,127.0
"BOOT-000 13:56:21",50181061,29.70,15.1,998.07,358.5,127.2
"BOOT-000 13:56:24",50184379,29.66,15.2,998.08,357.4,127.1
"BOOT-000 13:56:27",50187694,29.62,15.2,998.09,359.3,127.0
"BOOT-000 13:56:30",50190999,29.59,15.2,998.09,360.1,127.0
"BOOT-000 13:56:34",50194301,29.54,15.2,998.11,360.1,126.8
"BOOT-000 13:56:37",50197599,29.52,15.2,998.11,361.3,126.8
"BOOT-000 13:56:40",50200908,29.47,15.2,998.07,357.7,127.2
"BOOT-000 13:56:44",50204226,29.42,15.3,998.07,361.7,127.2
"BOOT-000 13:56:47",50207535,29.39,15.3,998.06,361.7,127.2
"BOOT-000 13:56:50",50210840,29.35,15.3,998.07,362.5,127.2
"BOOT-000 13:56:54",50214139,29.33,15.3,998.07,361.3,127.2
"BOOT-000 13:56:57",50217437,29.29,15.3,998.07,363.3,127.2
"BOOT-000 13:57:00",50220755,29.25,15.4,998.08,362.1,127.1
"BOOT-000 13:57:04",50224072,29.21,15.4,998.08,362.5,127.1
"BOOT-000 13:57:07",50227377,29.18,15.4,998.10,361.3,126.9
"BOOT-000 13:57:10",50230680,29.16,15.4,998.11,365.7,126.8
"BOOT-000 13:57:13",50233978,29.13,15.4,998.10,363.3,126.9
"BOOT-000 13:57:17",50237283,29.10,15.4,998.06,364.1,127.2
"BOOT-000 13:57:20",50240601,29.06,15.5,998.06,366.1,127.2
"BOOT-000 13:57:23",50243912,29.04,15.5,998.11,364.9,126.8
"BOOT-000 13:57:27",50247217,29.02,15.5,998.14,363.7,126.6
"BOOT-000 13:57:30",50250517,28.99,15.5,998.09,364.9,127.0
"BOOT-000 13:57:33",50253815,28.96,15.5,998.08,364.9,127.1
"BOOT-000 13:57:37",50257130,28.93,15.6,998.11,365.7,126.8
"BOOT-000 13:57:40",50260448,28.89,15.6,998.14,366.1,126.6
"BOOT-000 13:57:43",50263753,28.88,15.6,998.11,368.1,126.8
"BOOT-000 13:57:47",50267057,28.85,15.6,998.09,367.3,127.0
"BOOT-000 13:57:50",50270355,28.83,15.6,998.10,368.1,126.9
"BOOT-000 13:57:53",50273658,28.80,15.6,998.10,367.7,126.9
"BOOT-000 13:57:56",50276976,28.77,15.6,998.11,368.1,126.8
"BOOT-000 13:58:00",50280289,28.75,15.6,998.12,368.6,126.7
"BOOT-000 13:58:03",50283594,28.74,15.7,998.14,368.6,126.6
"BOOT-000 13:58:06",50286895,28.72,15.7,998.15,371.0,126.5
"BOOT-000 13:58:10",50290193,28.71,15.7,998.15,368.1,126.5
"BOOT-000 13:58:13",50293504,28.69,15.7,998.12,369.4,126.7
"BOOT-000 13:58:16",50296822,28.66,15.7,998.13,369.8,126.7
"BOOT-000 13:58:20",50300129,28.64,15.7,998.13,370.6,126.7
"BOOT-000 13:58:23",50303434,28.64,15.7,998.11,369.0,126.8
"BOOT-000 13:58:26",50306732,28.62,15.7,998.10,370.6,126.9
"BOOT-000 13:58:30",50310032,28.60,15.8,998.11,370.6,126.8
"BOOT-000 13:58:33",50313350,28.57,15.8,998.11,369.4,126.8
"BOOT-000 13:58:36",50316665,28.56,15.8,998.10,370.6,126.9
"BOOT-000 13:58:39",50319970,28.55,15.8,998.12,370.6,126.7
"BOOT-000 13:58:43",50323272,28.54,15.8,998.12,370.2,126.7
"BOOT-000 13:58:46",50326570,28.53,15.8,998.12,370.6,126.7
"BOOT-000 13:58:49",50329879,28.51,15.8,998.12,369.8,126.7
"BOOT-000 13:58:53",50333197,28.48,15.8,998.12,369.0,126.7
"BOOT-000 13:58:56",50336506,28.47,15.8,998.10,371.9,126.9
"BOOT-000 13:58:59",50339811,28.45,15.8,998.11,370.6,126.8
"BOOT-000 13:59:03",50343110,28.44,15.8,998.13,371.0,126.7
"BOOT-000 13:59:06",50346408,28.43,15.9,998.13,374.0,126.7
"BOOT-000 13:59:09",50349726,28.43,15.9,998.14,371.5,126.6
"BOOT-000 13:59:13",50353043,28.41,15.9,998.11,371.5,126.8
"BOOT-000 13:59:16",50356348,28.42,15.9,998.12,370.6,126.7
"BOOT-000 13:59:19",50359651,28.40,15.9,998.08,372.7,127.1
"BOOT-000 13:59:22",50362949,28.39,15.9,998.09,373.6,127.0
"BOOT-000 13:59:26",50366255,28.38,15.9,998.09,371.9,127.0
"BOOT-000 13:59:29",50369573,28.36,15.9,998.07,370.2,127.2
"BOOT-000 13:59:32",50372884,28.35,15.9,998.08,371.0,127.1
"BOOT-000 13:59:36",50376189,28.35,15.9,998.08,371.5,127.1
"BOOT-000 13:59:39",50379489,28.33,15.9,998.09,373.2,127.0
"BOOT-000 13:59:42",50382787,28.32,15.9,998.11,371.5,126.8
"BOOT-000 13:59:46",50386102,28.31,15.9,998.09,375.7,127.0
"BOOT-000 13:59:49",50389420,28.29,15.9,998.07,372.3,127.2
"BOOT-000 13:59:52",50392725,28.29,15.9,998.07,371.9,127.2
"BOOT-000 13:59:56",50396029,28.28,16.0,998.07,373.2,127.2
"BOOT-000 13:59:59",50399327,28.28,16.0,998.06,373.2,127.2
"BOOT-000 14:00:02",50402630,28.26,16.0,998.06,374.9,127.2
"BOOT-000 14:00:05",50405948,28.26,16.0,998.05,376.6,127.3
"BOOT-000 14:00:09",50409261,28.25,16.0,998.06,374.9,127.2
"BOOT-000 14:00:12",50412566,28.24,16.0,998.06,375.7,127.2
"BOOT-000 14:00:15",50415867,28.23,16.0,998.08,374.9,127.1
"BOOT-000 14:00:19",50419165,28.22,16.0,998.08,374.9,127.1
"BOOT-000 14:00:22",50422477,28.21,16.0,998.06,373.6,127.2
